,Province_State,Admin2,Population,Lat,Long
1329,Michigan,Livingston,191995,42.70302282,-83.91297209
1330,Michigan,Luce,6229,46.572274310000005,-85.54471223
1331,Michigan,Mackinac,10799,46.17028979,-85.04980537
1332,Michigan,Macomb,873972,42.79158356,-82.92752801
1333,Michigan,Manistee,24558,44.433524070000004,-86.05626916
1334,Michigan,Marquette,66699,46.5338914,-87.64043701
1335,Michigan,Mason,29144,44.09509218,-86.24988902
1336,Michigan,Mecosta,43453,43.74064262,-85.32463223
1337,Michigan,Menominee,22780,45.680386920000004,-87.55370409
1338,Michigan,Michigan Department of Corrections (MDOC),0,0.1,0.0
1339,Michigan,Midland,83156,43.74330771,-84.38804374
1340,Michigan,Missaukee,15118,44.43772443,-85.09256478
1341,Michigan,Monroe,150500,42.02734151,-83.53749864
1342,Michigan,Montcalm,63888,43.41082541,-85.15252824
1343,Michigan,Montmorency,9328,45.1275929,-84.12696227
1344,Michigan,Muskegon,173566,43.39123859,-86.15176712
1345,Michigan,Newaygo,48980,43.654374000000004,-85.80070107
1346,Michigan,Oakland,1257584,42.76090111,-83.38595416
1347,Michigan,Oceana,26467,43.74124435,-86.26726673
1348,Michigan,Ogemaw,20997,44.434810320000004,-84.12725175
1349,Michigan,Ontonagon,5720,46.76522620000001,-89.31390481
1350,Michigan,Osceola,23460,44.08992088,-85.32566756
1351,Michigan,Oscoda,8241,44.78192279,-84.12939244
1352,Michigan,Otsego,24668,45.12085831,-84.59898295
1353,Michigan,Ottawa,291830,43.05996803,-85.9969107
1354,Michigan,Out of MI,0,0.1,0.0
1355,Michigan,Presque Isle,12592,45.44018577,-83.91498656
1356,Michigan,Roscommon,24019,44.43473082,-84.61067651
1357,Michigan,Saginaw,190539,43.43433923,-84.05131209999998
1358,Michigan,Sanilac,41170,43.52406072,-82.82055898
1359,Michigan,Schoolcraft,8094,46.29235734,-86.19972234
1360,Michigan,Shiawassee,68122,43.05392800000001,-84.14585902
1361,Michigan,St. Clair,159128,43.02655373,-82.67937954
1362,Michigan,St. Joseph,60964,42.01441767,-85.52797979
1363,Michigan,Tuscola,52245,43.56606813,-83.41897025
1364,Michigan,Unassigned,0,0.1,0.0
1365,Michigan,Van Buren,75677,42.35190229,-86.01939087
1366,Michigan,Washtenaw,367601,42.353105,-83.83853204
1367,Michigan,Wayne,1749343,42.38098405,-83.281255
1368,Michigan,Wexford,33631,44.43853602,-85.57712739
1369,Minnesota,Aitkin,15886,46.70962049,-93.4116826
1370,Minnesota,Anoka,356921,45.37476015,-93.24604565
1371,Minnesota,Becker,34423,47.03479392,-95.67158144
1372,Minnesota,Beltrami,47188,48.07373527,-94.93732139
1373,Minnesota,Benton,40889,45.798049580000004,-93.99514135
1374,Minnesota,Big Stone,4991,45.52712824,-96.41403739
1375,Minnesota,Blue Earth,67653,44.13554215,-94.06699781
1376,Minnesota,Brown,25008,44.34205652,-94.72562874
1377,Minnesota,Carlton,35871,46.69180601,-92.67601019
1378,Minnesota,Carver,105089,44.92017001,-93.8009918
1379,Minnesota,Cass,29779,47.05043611,-94.32603968
1380,Minnesota,Chippewa,11800,45.12343421,-95.56403693
1381,Minnesota,Chisago,56579,45.6021011,-92.90861945
1382,Minnesota,Clay,64222,46.99289518,-96.48761922
1383,Minnesota,Clearwater,8818,47.67992111,-95.37790562
1384,Minnesota,Cook,5463,48.00504893,-90.52629546
1385,Minnesota,Cottonwood,11196,44.10715262,-95.18138802
1386,Minnesota,Crow Wing,65055,46.58096553,-94.06755609
1387,Minnesota,Dakota,429021,44.77172617,-93.06299363
1388,Minnesota,Dodge,20934,44.12238415,-92.86244324
1389,Minnesota,Douglas,38141,46.03348491,-95.45335469
1390,Minnesota,Faribault,13653,43.77381499,-93.94787458
1391,Minnesota,Fillmore,21067,43.77394126,-92.08980382
1392,Minnesota,Freeborn,30281,43.77385583,-93.34884422
1393,Minnesota,Goodhue,46340,44.508497410000004,-92.7234195
1394,Minnesota,Grant,5972,46.03424769,-96.01139609
1395,Minnesota,Hennepin,1265843,45.10761521,-93.47694895
1396,Minnesota,Houston,18600,43.77129565,-91.49143057
1397,Minnesota,Hubbard,21491,47.207785640000004,-94.91693868
1398,Minnesota,Isanti,40596,45.661812340000004,-93.29487636
1399,Minnesota,Itasca,45130,47.61009045,-93.63092229
1400,Minnesota,Jackson,9846,43.77423373,-95.15398258
1401,Minnesota,Kanabec,16337,46.0459309,-93.29275192
1402,Minnesota,Kandiyohi,43199,45.2526059,-95.00586446
1403,Minnesota,Kittson,4298,48.87754106,-96.78317184
1404,Minnesota,Koochiching,12229,48.345396650000005,-93.78352843
1405,Minnesota,Lac qui Parle,6623,45.097385700000004,-96.17488219
1406,Minnesota,Lake,10641,47.74270764,-91.44557998
1407,Minnesota,Lake of the Woods,3740,48.872170010000005,-94.90274472
1408,Minnesota,Le Sueur,28887,44.47136597,-93.72844721
1409,Minnesota,Lincoln,5639,44.51311883,-96.26688165
1410,Minnesota,Lyon,25474,44.513278650000004,-95.83806103
1411,Minnesota,Mahnomen,5527,47.42557075,-95.80921485
1412,Minnesota,Marshall,9336,48.45825983,-96.37017407
1413,Minnesota,Martin,19683,43.774297180000005,-94.55099908
1414,Minnesota,McLeod,35893,44.92367677,-94.27287017
1415,Minnesota,Meeker,23222,45.223288690000004,-94.52839455
1416,Minnesota,Mille Lacs,26277,46.037052970000005,-93.63236823
1417,Minnesota,Morrison,33386,46.112653630000004,-94.27341528
1418,Minnesota,Mower,40062,43.771428740000005,-92.75234549
1419,Minnesota,Murray,8194,44.122167090000005,-95.76328482
1420,Minnesota,Nicollet,34274,44.45291112,-94.24710352
1421,Minnesota,Nobles,21629,43.774346210000004,-95.75329576
1422,Minnesota,Norman,6375,47.42628443,-96.45620947
1423,Minnesota,Olmsted,158293,44.103741140000004,-92.40209944
1424,Minnesota,Otter Tail,58746,46.50846929,-95.70835255
1425,Minnesota,Out of MN,0,0.1,0.0
1426,Minnesota,Pennington,14119,48.166425770000004,-96.0370814
1427,Minnesota,Pine,29579,46.22105238,-92.74070188
1428,Minnesota,Pipestone,9126,44.12301619,-96.25841142
1429,Minnesota,Polk,31364,47.87372465,-96.40134647
1430,Minnesota,Pope,11249,45.68606667,-95.44451209
1431,Minnesota,Ramsey,550321,45.116252710000005,-93.09872295
1432,Minnesota,Red Lake,4055,47.97197525,-96.09561104
1433,Minnesota,Redwood,15170,44.50555844,-95.25207021
1434,Minnesota,Renville,14548,44.82836381,-94.94553734
1435,Minnesota,Rice,66972,44.4543376,-93.29658715
1436,Minnesota,Rock,9315,43.77482683,-96.25296832
1437,Minnesota,Roseau,15165,48.875018780000005,-95.81079919
1438,Minnesota,Scott,149013,44.7490231,-93.53340251
1439,Minnesota,Sherburne,97238,45.54447208,-93.77617511
1440,Minnesota,Sibley,14865,44.6796592,-94.23164924
1441,Minnesota,St. Louis,199070,47.7048407,-92.46879855
1442,Minnesota,Stearns,161075,45.651925760000005,-94.61078221
1443,Minnesota,Steele,36649,44.12240351,-93.22627088
1444,Minnesota,Stevens,9805,45.686130070000004,-96.00163705
1445,Minnesota,Swift,9266,45.3829032,-95.68264092
1446,Minnesota,Todd,24664,46.16996226,-94.89785296
1447,Minnesota,Traverse,3259,45.87298854,-96.47062949
1448,Minnesota,Unassigned,0,0.1,0.0
1449,Minnesota,Wabasha,21627,44.38424356,-92.23121312
1450,Minnesota,Wadena,13682,46.68589171,-94.96968506
1451,Minnesota,Waseca,18612,44.12211116,-93.58720034
1452,Minnesota,Washington,262440,45.13864533,-92.88429635
1453,Minnesota,Watonwan,10897,44.07823903,-94.61413846
1454,Minnesota,Wilkin,6207,46.45721532,-96.4684375
1455,Minnesota,Winona,50484,44.087722830000004,-91.78081305
1456,Minnesota,Wright,138377,45.27297924,-93.96234781
1457,Minnesota,Yellow Medicine,9709,44.81710183,-95.86842453
1458,Mississippi,Adams,30693,31.576697680000002,-91.35326037
1459,Mississippi,Alcorn,36953,34.98084463,-88.57996173
1460,Mississippi,Amite,12297,31.274673030000002,-90.80501621
1461,Mississippi,Attala,18174,33.18658803,-89.57838564
1462,Mississippi,Benton,8259,34.91681228,-89.18945516
1463,Mississippi,Bolivar,30628,33.896969410000004,-90.87372121
1464,Mississippi,Calhoun,14361,34.03683395,-89.33686647
1465,Mississippi,Carroll,9947,33.54834567,-89.91994479
1466,Mississippi,Chickasaw,17103,34.01983202,-88.9481545
1467,Mississippi,Choctaw,8210,33.44598242,-89.24809382
1468,Mississippi,Claiborne,8988,32.07061673,-90.90702196
1469,Mississippi,Clarke,15541,32.14158545,-88.68896219999998
1470,Mississippi,Clay,19316,33.75358105,-88.77784255
1471,Mississippi,Coahoma,22124,34.32772299,-90.60415045
1472,Mississippi,Copiah,28065,31.96977774,-90.44565118
1473,Mississippi,Covington,18636,31.73225413,-89.55389939
1474,Mississippi,DeSoto,184945,34.97625235,-89.99091418
1475,Mississippi,Forrest,74897,31.289614540000002,-89.25832496
1476,Mississippi,Franklin,7713,31.57786634,-90.89672989
1477,Mississippi,George,24500,30.962590650000003,-88.64436789
1478,Mississippi,Greene,13586,31.314442330000002,-88.63922281
1479,Mississippi,Grenada,20758,33.87036166,-89.80245083
1480,Mississippi,Hancock,47632,30.51830223,-89.48851033
1481,Mississippi,Harrison,208080,30.613597520000003,-89.12467576
1482,Mississippi,Hinds,231840,32.3656285,-90.44435448
1483,Mississippi,Holmes,17010,33.22345854,-90.08923538
1484,Mississippi,Humphreys,8064,33.22825718,-90.52252707
1485,Mississippi,Issaquena,1327,32.82531359,-90.97392828
1486,Mississippi,Itawamba,23390,34.379934750000004,-88.3606733
1487,Mississippi,Jackson,143617,30.640206560000003,-88.64184064
1488,Mississippi,Jasper,16383,32.11922104,-89.11786866
1489,Mississippi,Jefferson,6990,31.83397872,-91.03764977
1490,Mississippi,Jefferson Davis,11128,31.668847080000003,-89.82670990000004
1491,Mississippi,Jones,68098,31.72257767,-89.16896899999998
1492,Mississippi,Kemper,9742,32.85462946,-88.64105766
1493,Mississippi,Lafayette,54019,34.45687874,-89.48490961
1494,Mississippi,Lamar,63343,31.30572971,-89.5077704
1495,Mississippi,Lauderdale,74125,32.50419769,-88.66229662
1496,Mississippi,Lawrence,12586,31.65147224,-90.10841127
1497,Mississippi,Leake,22786,32.8536828,-89.52402044
1498,Mississippi,Lee,85436,34.39187750000001,-88.68149954
1499,Mississippi,Leflore,28183,33.65545125,-90.29900733
1500,Mississippi,Lincoln,34153,31.63288662,-90.45391915
1501,Mississippi,Lowndes,58595,33.57386518,-88.44191529999998
1502,Mississippi,Madison,106272,32.73389156,-90.03513564
1503,Mississippi,Marion,24573,31.33132643,-89.8209217
1504,Mississippi,Marshall,35294,34.86216286,-89.50299462
1505,Mississippi,Monroe,35252,33.992367630000004,-88.4808438
1506,Mississippi,Montgomery,9775,33.59419589,-89.61729103
1507,Mississippi,Neshoba,29118,32.85339664,-89.11726492
1508,Mississippi,Newton,21018,32.50021118,-89.11843336
1509,Mississippi,Noxubee,10417,33.21009499,-88.56949061
1510,Mississippi,Oktibbeha,49587,33.524916850000004,-88.87905132
1511,Mississippi,Out of MS,0,0.1,0.0
1512,Mississippi,Panola,34192,34.46398677,-89.95064249
1513,Mississippi,Pearl River,55535,30.87090935,-89.58677275
1514,Mississippi,Perry,11973,31.271618850000003,-88.99281835
1515,Mississippi,Pike,39288,31.275077890000002,-90.40392572
1516,Mississippi,Pontotoc,32174,34.326046000000005,-89.03636807
1517,Mississippi,Prentiss,25126,34.71810501,-88.51986294
1518,Mississippi,Quitman,6792,34.35157572,-90.28908
1519,Mississippi,Rankin,155271,32.364691470000004,-89.94537876
1520,Mississippi,Scott,28124,32.50670410000001,-89.53789439
1521,Mississippi,Sharkey,4321,32.98149103,-90.8159538
1522,Mississippi,Simpson,26658,32.01282117,-89.91716179
1523,Mississippi,Smith,15916,32.11744532,-89.50644846
1524,Mississippi,Stone,18336,30.89187949,-89.11547539
1525,Mississippi,Sunflower,25110,33.70192578,-90.58882684
1526,Mississippi,Tallahatchie,13809,34.05339918,-90.1729398
1527,Mississippi,Tate,28321,34.75133709,-89.94485778
1528,Mississippi,Tippah,22015,34.868721560000004,-88.90988194
1529,Mississippi,Tishomingo,19383,34.84023475,-88.23917219
1530,Mississippi,Tunica,9632,34.74967704,-90.37481167
1531,Mississippi,Unassigned,0,0.1,0.0
1532,Mississippi,Union,28815,34.591620150000004,-89.00776006
1533,Mississippi,Walthall,14286,31.249715480000003,-90.10446654
1534,Mississippi,Warren,45381,32.45810271,-90.83352619
1535,Mississippi,Washington,43909,33.38392041,-90.94196237
1536,Mississippi,Wayne,20183,31.74135687,-88.69573913
1537,Mississippi,Webster,9689,33.71300486,-89.28392912
1538,Mississippi,Wilkinson,8630,31.260782250000002,-91.31018819
1539,Mississippi,Winston,17955,33.18747908,-89.03391385
1540,Mississippi,Yalobusha,12108,34.12824175,-89.70762049999998
1541,Mississippi,Yazoo,29690,32.87890365,-90.39656148
1542,Missouri,Adair,25343,40.29058551,-92.60078167
1543,Missouri,Andrew,17712,40.084921630000004,-94.80163024
1544,Missouri,Atchison,5143,40.53238737,-95.42970639
1545,Missouri,Audrain,25388,39.315877,-91.84242683
1546,Missouri,Barry,35789,36.80978521,-93.82919888
1547,Missouri,Barton,11754,37.60207671,-94.34757022
1548,Missouri,Bates,16172,38.35271289,-94.34113157
1549,Missouri,Benton,19443,38.39503305,-93.28756116
1550,Missouri,Bollinger,12133,37.42449052,-90.02725304
1551,Missouri,Boone,180463,39.09186229,-92.30723575
1552,Missouri,Buchanan,87364,39.75816401,-94.80138942
1553,Missouri,Butler,42478,36.81462476,-90.40421163
1554,Missouri,Caldwell,9020,39.75620858,-93.98308093
1555,Missouri,Callaway,44743,38.93674754,-91.92186505
1556,Missouri,Camden,46305,38.12199522,-92.76083747
1557,Missouri,Cape Girardeau,78871,37.48489388,-89.6843587
1558,Missouri,Carroll,8679,39.52762566,-93.50626255
1559,Missouri,Carter,5982,37.04160441,-90.96051322
1560,Missouri,Cass,105780,38.74789422,-94.353399
1561,Missouri,Cedar,14349,37.82391475,-93.85445441
1562,Missouri,Chariton,7426,39.61499357,-92.9629191
1563,Missouri,Christian,88595,37.0711783,-93.18537118
1564,Missouri,Clark,6797,40.51040752,-91.73661677
1565,Missouri,Clay,249948,39.41132056,-94.41850862
1566,Missouri,Clinton,20387,39.701309800000004,-94.40465394
1567,Missouri,Cole,76745,38.604556710000004,-92.27860244
1568,Missouri,Cooper,17709,38.944478000000004,-92.80896081
1569,Missouri,Crawford,23920,38.07663738,-91.30528104
1570,Missouri,Dade,7561,37.531814000000004,-93.8503345
1571,Missouri,Dallas,16878,37.781135500000005,-93.02127031
1572,Missouri,Daviess,8278,40.06145298,-93.98519678
1573,Missouri,DeKalb,12547,39.99201062,-94.40476508
1574,Missouri,Dent,15573,37.70663134,-91.50790473
1575,Missouri,Douglas,13185,37.0325593,-92.49905109
1576,Missouri,Dunklin,29131,36.371671740000004,-90.09122243
1577,Missouri,Franklin,103967,38.51127108,-91.07522826
1578,Missouri,Gasconade,14706,38.53947277,-91.50847147
1579,Missouri,Gentry,6571,40.31097916,-94.40944419
1580,Missouri,Greene,293086,37.357587200000005,-93.34230916
1581,Missouri,Grundy,9850,40.21406587,-93.56509276
1582,Missouri,Harrison,8352,40.45570088,-93.99222144
1583,Missouri,Henry,21824,38.48482826,-93.79293734
1584,Missouri,Hickory,9544,38.041636170000004,-93.3203037
1585,Missouri,Holt,4403,40.19799248,-95.2163888
1586,Missouri,Howard,10001,39.2435761,-92.69756691
1587,Missouri,Howell,40117,36.87383887,-91.88683935
1588,Missouri,Iron,10125,37.65487945,-90.7735296
1589,Missouri,Jackson,703011,39.11002188,-94.34724536
1590,Missouri,Jasper,121328,37.303519210000005,-94.34050458
1591,Missouri,Jefferson,225081,38.35926778,-90.53870896
1592,Missouri,Johnson,54062,38.847196010000005,-93.80691168
1593,Missouri,Kansas City,488943,39.1997,-94.5786
1594,Missouri,Knox,3959,40.226997510000004,-92.14780832
1595,Missouri,Laclede,35723,37.75896829,-92.5888493
1596,Missouri,Lafayette,32708,39.16986886,-93.78076396
1597,Missouri,Lawrence,38355,37.20626634,-93.83293097
1598,Missouri,Lewis,9776,40.19673161,-91.72070156
1599,Missouri,Lincoln,59013,39.15345619,-90.95588181
1600,Missouri,Linn,11920,39.97001769,-93.10704106
1601,Missouri,Livingston,15227,39.88110272,-93.54645978
1602,Missouri,Macon,15117,39.93049768,-92.56453089
1603,Missouri,Madison,12088,37.57865134,-90.3467143
1604,Missouri,Maries,8697,38.261939850000005,-91.92249662
1605,Missouri,Marion,28530,39.90601912,-91.62203062
1606,Missouri,McDonald,22837,36.72869595,-94.34867205
1607,Missouri,Mercer,3617,40.52212303,-93.5682959
1608,Missouri,Miller,25619,38.31450288,-92.42610898
1609,Missouri,Mississippi,13180,36.925162390000004,-89.29505753
1610,Missouri,Moniteau,16132,38.735717810000004,-92.57976951
1611,Missouri,Monroe,8644,39.59593978,-92.00043978
1612,Missouri,Montgomery,11551,39.04022054,-91.47000721
1613,Missouri,Morgan,20627,38.5181765,-92.88791859
1614,Missouri,New Madrid,17076,36.69666326,-89.66070007
1615,Missouri,Newton,58236,37.00519407,-94.3394104
1616,Missouri,Nodaway,22092,40.46079813,-94.88133008
1617,Missouri,Oregon,10529,36.78710164,-91.4033755
1618,Missouri,Osage,13615,38.560361820000004,-91.8613635
1619,Missouri,Out of MO,0,0.1,0.0
1620,Missouri,Ozark,9174,36.74916339,-92.44459066
1621,Missouri,Pemiscot,15805,36.3130572,-89.78742322
1622,Missouri,Perry,19136,37.80660776,-89.82741088
1623,Missouri,Pettis,42339,38.82798918,-93.28471706
1624,Missouri,Phelps,44573,37.97736118,-91.79351727
1625,Missouri,Pike,18302,39.443106740000005,-91.16980779
1626,Missouri,Platte,104418,39.48154439,-94.77068479
1627,Missouri,Polk,32149,37.7162296,-93.39828174
1628,Missouri,Pulaski,52607,37.92462075,-92.20783203
1629,Missouri,Putnam,4696,40.57942497,-93.02042674
1630,Missouri,Ralls,10309,39.62817427,-91.51838643
1631,Missouri,Randolph,24748,39.54007257,-92.4971374
1632,Missouri,Ray,23018,39.453746800000005,-93.98905745
1633,Missouri,Reynolds,6270,37.46085952,-90.97009925
1634,Missouri,Ripley,13288,36.75460667,-90.85990261
1635,Missouri,Saline,22761,39.23734288,-93.20259964
1636,Missouri,Schuyler,4660,40.569214890000005,-92.52311943
1637,Missouri,Scotland,4902,40.55214695,-92.14709064
1638,Missouri,Scott,38280,37.15588075,-89.56474493
1639,Missouri,Shannon,8166,37.25772072,-91.40190382
1640,Missouri,Shelby,5930,39.89742518,-92.07634971
1641,Missouri,St. Charles,402022,38.87875681,-90.66662425
1642,Missouri,St. Clair,9397,38.136994370000004,-93.77631447
1643,Missouri,St. Francois,67215,37.91214171,-90.47598685
1644,Missouri,St. Louis,994205,38.737700399999994,-90.4458375
1645,Missouri,St. Louis City,300576,38.73555736,-90.24349225
1646,Missouri,Ste. Genevieve,17894,37.99090059,-90.1949941
1647,Missouri,Stoddard,29025,36.95571651,-89.9444155
1648,Missouri,Stone,31952,36.85000327,-93.45256475
1649,Missouri,Sullivan,6089,40.3099105,-93.11150106
1650,Missouri,Taney,55928,36.75465345,-93.04075153
1651,Missouri,Texas,25398,37.41728859,-91.96564727
1652,Missouri,Unassigned,0,0.1,0.0
1653,Missouri,Vernon,20563,37.9457799,-94.34127305
1654,Missouri,Warren,35649,38.86529479,-91.16124662
1655,Missouri,Washington,24730,38.06130078,-90.87948158
1656,Missouri,Wayne,12873,37.213038690000005,-90.46001416
1657,Missouri,Webster,39592,37.3813734,-92.876329
1658,Missouri,Worth,2013,40.579455880000005,-94.42328751
1659,Missouri,Wright,18289,37.37029221,-92.46914488
1660,Montana,Beaverhead,9453,45.234343540000005,-112.8984694
1661,Montana,Big Horn,13319,45.52335905,-107.492347
1662,Montana,Blaine,6681,48.53175214,-108.9582723
1663,Montana,Broadwater,6237,46.43277565,-111.4955813
1664,Montana,Carbon,10725,45.32850116,-109.0274047
1665,Montana,Carter,1252,45.6197966,-104.5395536
1666,Montana,Cascade,81366,47.407970240000004,-111.3467922
1667,Montana,Chouteau,5635,47.98084126,-110.4353362
1668,Montana,Custer,11402,46.35319932,-105.57375259999998
1669,Montana,Daniels,1690,48.88420029,-105.54763429999998
1670,Montana,Dawson,8613,47.36584855,-104.89444170000002
1671,Montana,Deer Lodge,9140,46.15953325,-113.073353
1672,Montana,Fallon,2846,46.43478338,-104.4183565
1673,Montana,Fergus,11050,47.36331584,-109.2245206
1674,Montana,Flathead,103806,48.39575866,-114.0520569
1675,Montana,Gallatin,114434,45.644861060000004,-111.1692571
1676,Montana,Garfield,1258,47.37545948,-107.0002351
1677,Montana,Glacier,13753,48.80513576,-112.9934235
1678,Montana,Golden Valley,821,46.4816474,-109.1768522
1679,Montana,Granite,3379,46.50605220000001,-113.4414186
1680,Montana,Hill,16484,48.72879827,-110.1129252
1681,Montana,Jefferson,12221,46.24907081,-112.094396
1682,Montana,Judith Basin,2007,47.14581276,-110.2660688
1683,Montana,Lake,30458,47.74514965,-114.0898013
1684,Montana,Lewis and Clark,69432,47.22610041,-112.394698
1685,Montana,Liberty,2337,48.66084317,-111.024307
1686,Montana,Lincoln,19980,48.64265777,-115.4046155
1687,Montana,Madison,8600,45.40080065,-111.9173017
1688,Montana,McCone,1664,47.74469406,-105.7944994
1689,Montana,Meagher,1862,46.69907074,-110.8898557
1690,Montana,Mineral,4397,47.25283992,-115.0015239
1691,Montana,Missoula,119600,47.13728583,-113.92135079999998
1692,Montana,Musselshell,4633,46.59684637,-108.39498
1693,Montana,Out of MT,0,0.1,0.0
1694,Montana,Park,16606,45.58965095,-110.52643940000002
